,MSSubClass,MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,Fence,MiscFeature,MiscVal,SaleType,SaleCondition,SalePrice,count_of_porch,sum_of_area_porch,PC_added,Total_flor_SF
447,60,RL,79.87755102040816,11214,Noune,IR1,Lvl,Corner,Gtl,Gilbert,1Fam,2Story,7,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,Noune,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,0,1886,0,0,2,1,4,1,Gd,10,1,TA,Attchd,1998.0,Fin,2,431,TA,TA,Y,89,Noune,Noune,0,WD,Normal,12.20557752297723,0,0,-1.306693852062982,1886
448,50,RM,50.0,8600,Noune,Reg,Bnk,Inside,Gtl,IDOTRR,1Fam,1.5Fin,6,6,1937,1950,Gable,CompShg,MetalSd,MetalSd,Noune,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,0,1376,0,0,2,0,3,1,TA,7,1,Gd,Detchd,1937.0,Unf,1,198,TA,TA,N,0,Noune,Noune,0,WD,Normal,11.691080018519527,0,0,-1.2885017591881132,1376
449,50,RM,50.0,6000,Noune,Reg,Lvl,Inside,Gtl,OldTown,1Fam,1.5Fin,3,7,1948,2002,Gable,CompShg,MetalSd,MetalSd,Noune,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,0,1183,0,0,1,1,2,1,TA,6,0,Noune,Detchd,1981.0,Unf,1,308,TA,TA,Y,0,Noune,Noune,0,WD,Normal,11.695255355062795,1,176,-0.35997154847721935,1183
450,30,RM,70.0,5684,Noune,Reg,Lvl,Inside,Gtl,OldTown,1Fam,1Story,6,8,1930,2005,Hip,CompShg,Wd Sdng,Wd Sdng,Noune,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Ex,Y,FuseA,0,813,0,0,1,0,2,1,Gd,5,0,Noune,Detchd,1932.0,Unf,1,270,Fa,Fa,N,0,Noune,Noune,0,WD,Normal,11.608244735642321,1,113,-1.2925040196205841,813
451,20,RL,62.0,70761,Noune,IR1,Low,Inside,Mod,ClearCr,1Fam,1Story,7,5,1975,1975,Gable,WdShngl,Plywood,Plywood,Noune,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,Unf,GasA,TA,Y,SBrkr,0,1533,1,0,2,0,2,1,Gd,5,2,TA,Attchd,1975.0,Unf,2,576,TA,TA,Y,200,Noune,Noune,0,WD,Normal,12.54254845357358,1,54,0.42615823816951454,1533
452,60,RL,80.37931034482759,9303,Noune,IR1,Lvl,Corner,Gtl,Timber,1Fam,2Story,6,5,1996,1997,Hip,CompShg,VinylSd,VinylSd,BrkFace,42.0,Gd,TA,PConc,Ex,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,0,1756,1,0,2,1,3,1,TA,7,0,Noune,Attchd,1996.0,Fin,2,422,TA,TA,Y,144,Noune,Noune,0,WD,Normal,12.225880174775122,1,122,0.7462035586018959,1756
453,60,FV,75.0,9000,Noune,Reg,Lvl,Inside,Gtl,Somerst,1Fam,2Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Noune,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0,1590,0,0,2,1,3,1,Gd,6,0,Noune,Attchd,2008.0,RFn,2,676,TA,TA,Y,0,Noune,Noune,0,WD,Normal,12.25486757159303,1,30,-1.2870463917581236,1590
454,90,RL,63.0,9297,Noune,Reg,Lvl,Inside,Gtl,Mitchel,Duplex,1Story,5,5,1976,1976,Gable,CompShg,Plywood,Plywood,Noune,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,0,1728,2,0,2,0,4,2,TA,8,0,Noune,Detchd,1976.0,Unf,2,560,TA,TA,Y,0,Noune,Noune,0,WD,Family,12.144202560946876,0,0,3.0246322925674303,1728
455,20,RL,80.0,9600,Noune,Reg,Lvl,Inside,Gtl,NWAmes,1Fam,1Story,7,6,1973,1973,Hip,CompShg,HdBoard,HdBoard,BrkFace,320.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,Fa,Y,SBrkr,0,1242,0,0,1,1,3,1,TA,6,1,TA,Attchd,1973.0,Unf,2,528,TA,TA,Y,0,Noune,Noune,0,WD,Normal,12.075400019877522,0,0,1.1810873918381368,1242
456,70,RM,34.0,4571,Grvl,Reg,Lvl,Inside,Gtl,OldTown,1Fam,2Story,5,5,1916,1950,Gable,CompShg,AsbShng,AsbShng,Noune,0.0,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Fa,N,SBrkr,0,1344,0,0,1,0,4,1,TA,7,0,Noune,Detchd,1916.0,Unf,3,513,Fa,Fa,Y,0,Noune,Noune,0,COD,Abnorml,11.49273296168228,1,96,-1.2695819825982493,1344
457,20,RL,83.46153846153847,53227,Noune,IR1,Low,CulDSac,Mod,ClearCr,1Fam,1Story,4,6,1954,1994,Flat,Tar&Grv,Plywood,Plywood,Noune,0.0,TA,TA,CBlock,Gd,TA,Gd,BLQ,Unf,GasA,Ex,Y,SBrkr,0,1663,1,0,1,0,2,1,Gd,6,2,Gd,Attchd,1954.0,Fin,2,529,TA,TA,Y,224,Noune,Noune,0,WD,Normal,12.45293662970407,1,137,1.717736745182191,1663
458,70,RM,62.788990825688074,5100,Grvl,Reg,Lvl,Inside,Gtl,OldTown,1Fam,2Story,8,7,1925,1996,Hip,CompShg,Stucco,Wd Shng,Noune,0.0,TA,Gd,PConc,TA,TA,No,Unf,Unf,GasA,Fa,Y,SBrkr,0,1666,0,0,1,0,3,1,Gd,7,1,Gd,Detchd,1925.0,Unf,1,228,TA,TA,Y,192,MnPrv,Noune,0,WD,Normal,11.989165855127435,1,63,-1.265215880308281,1666
459,50,RL,57.509803921568626,7015,Noune,IR1,Bnk,Corner,Gtl,BrkSide,1Fam,1.5Fin,5,4,1950,1950,Gable,CompShg,MetalSd,MetalSd,BrkCmn,161.0,TA,TA,CBlock,TA,TA,No,LwQ,Unf,GasA,TA,Y,SBrkr,0,1203,1,0,1,0,3,1,Gd,5,1,TA,Detchd,1950.0,Unf,1,352,TA,TA,Y,0,Noune,Noune,0,WD,Normal,11.608244735642321,1,248,-0.769803665511232,1203
460,60,FV,75.0,8004,Noune,IR1,Lvl,Inside,Gtl,Somerst,1Fam,2Story,8,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,110.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1935,1,0,2,1,3,1,TA,8,0,Noune,BuiltIn,2009.0,Fin,2,552,TA,TA,Y,0,Noune,Noune,0,New,Partial,12.481565733211923,1,150,0.20512365037506963,1935
461,70,RL,60.0,7200,Noune,Reg,Lvl,Inside,Gtl,SWISU,1Fam,2Story,7,9,1936,2007,Gable,CompShg,Wd Sdng,Wd Sdng,Noune,0.0,Gd,Gd,PConc,Gd,Gd,No,ALQ,BLQ,GasA,Ex,Y,SBrkr,0,1135,1,0,1,0,3,1,Gd,6,0,Noune,Detchd,1971.0,RFn,2,576,TA,TA,Y,256,MnPrv,Noune,0,WD,Normal,11.951186847493476,0,0,0.16138122503686714,1135
462,20,RL,60.0,8281,Noune,IR1,Lvl,Inside,Gtl,Sawyer,1Fam,1Story,5,5,1965,1965,Gable,CompShg,MetalSd,MetalSd,Noune,0.0,TA,TA,CBlock,TA,TA,No,Rec,BLQ,GasA,Gd,Y,SBrkr,0,864,0,0,1,0,3,1,TA,5,1,Po,Detchd,1965.0,Unf,1,360,TA,TA,Y,0,GdWo,Noune,0,WD,Normal,11.04106411122238,1,236,0.9045878476874855,864
463,70,RL,74.0,11988,Noune,IR1,HLS,Inside,Mod,Crawfor,1Fam,2Story,6,7,1934,1995,Hip,CompShg,Stucco,Stucco,Noune,0.0,TA,TA,CBlock,TA,TA,No,LwQ,Unf,GasA,Fa,Y,FuseA,0,1660,0,0,1,1,3,1,TA,6,1,Gd,Detchd,1939.0,Unf,1,240,TA,TA,Y,0,Noune,Noune,0,WD,Normal,12.147919030759663,0,0,-0.3817622090642186,1660
464,20,RL,60.0,8430,Noune,Reg,HLS,Inside,Mod,CollgCr,1Fam,1Story,5,5,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,136.0,TA,TA,CBlock,Gd,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,0,1040,0,0,2,0,3,1,TA,5,0,Noune,Noune,1978.0,Noune,0,0,Noune,Noune,Y,0,Noune,Noune,0,WD,Normal,11.728044909070785,0,0,0.37841769358620575,1040
465,120,RM,47.142857142857146,3072,Noune,Reg,Lvl,Inside,Gtl,Blmngtn,TwnhsE,1Story,7,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,18.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0,1414,0,0,2,0,2,1,Gd,6,1,TA,Attchd,2004.0,Fin,2,398,TA,TA,Y,144,Noune,Noune,0,WD,Normal,12.093693109638318,1,20,-1.3606637275917601,1414
466,20,RL,85.0,10628,Noune,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,7,5,1970,1970,Flat,Tar&Grv,Plywood,Plywood,Noune,0.0,TA,Gd,CBlock,TA,Gd,Gd,GLQ,Unf,GasA,TA,Y,SBrkr,0,1277,1,0,1,0,2,1,TA,5,1,Po,Attchd,1970.0,Unf,2,526,TA,TA,Y,0,GdWo,Noune,0,WD,Normal,12.025755079404917,1,176,0.7963451138385602,1277
467,70,RL,79.0,9480,Noune,Reg,Lvl,Inside,Gtl,NAmes,1Fam,2Story,5,7,1942,1995,Gable,CompShg,MetalSd,MetalSd,Stone,224.0,TA,TA,CBlock,TA,TA,No,LwQ,Unf,GasA,Ex,Y,SBrkr,0,1644,0,0,1,1,3,1,Gd,7,2,Gd,Attchd,1942.0,Unf,1,312,TA,TA,Y,168,Noune,Noune,0,WD,Normal,11.89478753335453,0,0,-0.21790518044868978,1644
468,20,RL,98.0,11428,Noune,IR1,Lvl,Inside,Gtl,NridgHt,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,248.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,0,1634,0,0,2,0,3,1,Gd,7,1,Gd,Attchd,2006.0,RFn,3,866,TA,TA,Y,0,Noune,Noune,0,WD,Normal,12.429220196836383,1,44,-1.391105163002374,1634
469,60,RL,76.0,9291,Noune,IR1,Lvl,Corner,Gtl,SawyerW,1Fam,2Story,6,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,120.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1710,0,0,2,1,3,1,Gd,7,0,Noune,Attchd,1993.0,RFn,2,506,TA,TA,Y,144,Noune,Noune,0,WD,Normal,12.138869243416009,1,70,-0.12022924706547607,1710
470,120,RL,62.7,6820,Noune,IR1,Lvl,Corner,Gtl,StoneBr,TwnhsE,1Story,8,5,1985,1985,Gable,CompShg,HdBoard,HdBoard,Noune,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,BLQ,GasA,TA,Y,SBrkr,0,1502,1,0,1,1,1,1,Gd,4,0,Noune,Attchd,1985.0,RFn,2,528,TA,TA,Y,0,Noune,Noune,0,WD,Normal,12.264346270624157,2,194,2.083872605796644,1502
471,60,RL,92.0,11952,Noune,Reg,Lvl,Inside,Gtl,NWAmes,1Fam,2Story,7,6,1977,1977,Mansard,WdShake,WdShing,Plywood,Noune,0.0,TA,TA,CBlock,Gd,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,0,1969,0,0,2,1,3,1,TA,8,1,Gd,Attchd,1977.0,RFn,2,534,TA,TA,Y,0,Noune,Noune,0,WD,Normal,12.154784614286667,1,276,-1.2918976165247553,1969
472,180,RM,35.0,3675,Noune,Reg,Lvl,Inside,Gtl,Edwards,TwnhsE,SLvl,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,80.0,TA,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1072,1,0,1,0,2,1,TA,5,0,Noune,Basment,2005.0,RFn,2,525,TA,TA,Y,0,Noune,Noune,0,WD,Normal,11.904974309480183,1,28,0.0053242515623512345,1072
473,20,RL,110.0,14977,Noune,IR1,Lvl,Inside,Gtl,NridgHt,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,304.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1976,1,0,2,0,2,1,Gd,7,1,Ex,Attchd,2006.0,RFn,3,908,TA,TA,Y,250,Noune,Noune,0,New,Partial,12.994532278619134,1,63,2.288704345244994,1976
474,120,RL,41.0,5330,Noune,Reg,Lvl,Inside,Gtl,StoneBr,TwnhsE,1Story,8,5,2000,2000,Gable,CompShg,CemntBd,CmentBd,Noune,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1652,1,0,2,0,2,1,Ex,6,0,Noune,Attchd,2000.0,RFn,2,499,TA,TA,Y,96,Noune,Noune,0,WD,Normal,12.433212202169729,1,48,1.9225485002435503,1652
475,20,RL,80.0,8480,Noune,Reg,Lvl,Corner,Gtl,Sawyer,1Fam,1Story,5,6,1963,1963,Hip,CompShg,HdBoard,HdBoard,Noune,0.0,TA,TA,CBlock,TA,TA,No,GLQ,Unf,GasA,TA,Y,SBrkr,0,970,1,0,1,0,2,1,TA,5,0,Noune,Detchd,1996.0,Unf,2,624,TA,TA,Y,0,Noune,Noune,0,WD,Normal,11.794345471549745,2,216,0.425508528149571,970
476,20,RL,75.0,13125,Noune,Reg,Lvl,Inside,Mod,CollgCr,1Fam,1Story,6,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,215.0,TA,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1493,1,0,2,0,3,1,Gd,7,1,TA,Attchd,1997.0,Fin,2,508,TA,TA,Y,140,Noune,Noune,0,WD,Normal,12.249615734512616,1,39,1.367528945379099,1493
477,60,RL,105.0,13693,Noune,Reg,Lvl,Inside,Gtl,NridgHt,1Fam,2Story,9,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,772.0,Ex,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,0,2643,0,0,2,1,3,1,Ex,9,1,Gd,BuiltIn,2006.0,Fin,3,694,TA,TA,Y,414,Noune,Noune,0,WD,Normal,12.847929163278053,1,84,-1.4550200493027468,2643
478,20,RL,79.0,10637,Noune,Reg,Lvl,Inside,Gtl,CollgCr,1Fam,1Story,8,5,2007,2008,Hip,CompShg,VinylSd,VinylSd,Stone,336.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1718,1,0,2,0,3,1,Gd,7,1,Gd,Attchd,2007.0,RFn,3,826,TA,TA,Y,208,Noune,Noune,0,WD,Normal,12.601490784782536,1,44,2.1506232604854167,1718
479,30,RM,50.0,5925,Noune,Reg,Bnk,Inside,Gtl,OldTown,1Fam,1Story,4,7,1937,2000,Hip,CompShg,Stucco,Stucco,BrkCmn,435.0,TA,TA,BrkTil,Fa,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,0,1131,0,0,1,0,2,1,TA,7,0,Noune,Detchd,1995.0,Unf,2,672,TA,TA,Y,0,MnPrv,Noune,0,WD,Alloca,11.401681006153428,1,72,-0.8406901031610529,1131
480,20,RL,98.0,16033,Noune,IR1,Lvl,FR2,Gtl,NridgHt,1Fam,1Story,9,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,BrkFace,378.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1850,1,0,2,0,3,1,Gd,8,1,Gd,Attchd,2004.0,Fin,3,772,TA,TA,Y,519,Noune,Noune,0,WD,Normal,12.694655727828803,1,112,2.0606541867330876,1850
481,20,RL,72.0,11846,Noune,IR1,HLS,Inside,Gtl,NridgHt,1Fam,1Story,9,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,562.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1792,1,0,2,0,2,1,Ex,6,1,Gd,Attchd,2003.0,Fin,3,874,TA,TA,Y,206,Noune,Noune,0,WD,Normal,12.832013750189885,1,49,2.9093384431087745,1792
482,70,RM,50.0,2500,Pave,Reg,Lvl,Corner,Gtl,OldTown,1Fam,2Story,7,8,1915,2005,Gable,CompShg,Stucco,Stucco,Noune,0.0,Gd,TA,PConc,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,0,1826,1,0,1,1,4,1,Ex,7,1,Gd,Attchd,1915.0,Unf,1,164,Fa,Fa,Y,0,Noune,Noune,0,WD,Normal,11.951186847493476,0,0,-0.4798570843006562,1826
483,120,RM,32.0,4500,Noune,Reg,Lvl,FR2,Gtl,Mitchel,Twnhs,1Story,6,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,116.0,TA,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,0,1216,1,0,2,0,2,1,TA,5,0,Noune,Attchd,1998.0,Unf,2,402,TA,TA,Y,0,Noune,Noune,0,WD,Normal,12.00762780434872,1,125,1.1318533569926308,1216
484,20,RL,74.4375,7758,Noune,IR1,Lvl,Corner,Gtl,Sawyer,1Fam,1Story,5,7,1962,2001,Gable,CompShg,HdBoard,Plywood,Noune,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,GasA,Gd,Y,SBrkr,0,999,1,0,1,0,3,1,Gd,6,0,Noune,Detchd,1963.0,Unf,1,264,TA,TA,Y,0,Noune,Noune,0,WD,Normal,11.794345471549745,1,132,0.306187816528484,999
485,20,RL,80.0,9600,Noune,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,7,1950,2007,Gable,CompShg,MetalSd,MetalSd,Noune,0.0,Gd,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,Gd,Y,SBrkr,0,1113,0,0,1,0,3,1,Gd,5,1,Gd,Attchd,1950.0,Unf,1,264,TA,TA,Y,0,Noune,Noune,0,WD,Normal,11.898194668458823,2,200,0.34474915688740027,1113
486,20,RL,79.0,10289,Noune,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,7,1965,1965,Hip,CompShg,MetalSd,MetalSd,BrkFace,168.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,0,1073,1,0,1,1,3,1,TA,6,0,Noune,Attchd,1965.0,RFn,2,515,TA,TA,Y,0,Noune,Noune,0,WD,Normal,11.957617696467539,0,0,0.9810055809242435,1073
487,20,RL,70.0,12243,Noune,IR1,Lvl,Inside,Gtl,NWAmes,1Fam,1Story,5,6,1971,1971,Gable,CompShg,Plywood,Plywood,Noune,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,Unf,GasA,Gd,Y,SBrkr,0,1484,0,0,2,0,3,1,TA,7,1,TA,Attchd,1971.0,Unf,2,487,TA,TA,Y,224,Noune,Noune,0,WD,Normal,12.07254696717504,1,180,1.37783017344175,1484
488,190,RL,60.0,10800,Noune,Reg,Lvl,Corner,Gtl,OldTown,2fmCon,1.5Fin,5,4,1900,1970,Gable,CompShg,Wd Sdng,Wd Sdng,Noune,0.0,TA,Fa,CBlock,TA,Fa,No,BLQ,Unf,GasA,TA,N,FuseA,0,2414,0,0,2,0,3,2,TA,10,1,Gd,Attchd,1970.0,Unf,2,520,TA,Fa,N,142,Noune,Noune,0,ConLD,Normal,11.982935344196433,0,0,0.5211947681662114,2414
489,180,RM,21.0,1526,Noune,Reg,Lvl,Inside,Gtl,MeadowV,Twnhs,SFoyer,4,8,1970,2002,Gable,CompShg,CemntBd,CmentBd,Noune,0.0,TA,Gd,CBlock,Gd,TA,Av,GLQ,Unf,GasA,TA,Y,SBrkr,0,630,1,0,1,0,1,1,Gd,3,0,Noune,Attchd,1970.0,Unf,1,286,TA,TA,Y,0,Noune,Noune,0,WD,Normal,11.362114203075018,0,0,0.14966272505862915,630
490,160,RM,27.8,2665,Noune,Reg,Lvl,Inside,Gtl,MeadowV,TwnhsE,2Story,5,6,1976,1976,Gable,CompShg,CemntBd,CmentBd,Noune,0.0,TA,TA,PConc,Gd,TA,Mn,Unf,Unf,GasA,TA,Y,SBrkr,0,1304,0,0,1,1,3,1,TA,4,1,Gd,BuiltIn,1976.0,Fin,1,336,TA,TA,Y,141,Noune,Noune,0,WD,Normal,11.652696102959753,1,24,-1.2259209596985639,1304
491,50,RL,79.0,9490,Noune,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1.5Fin,6,7,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,Noune,0.0,TA,TA,CBlock,TA,TA,No,BLQ,Rec,GasA,TA,Y,FuseA,0,1578,1,0,1,0,3,1,Fa,5,2,TA,Attchd,1941.0,Unf,1,240,TA,TA,Y,0,MnPrv,Noune,0,WD,Normal,11.798111925972618,1,32,0.17949967360491903,1578
492,60,RL,105.0,15578,Noune,IR1,Lvl,Corner,Gtl,Gilbert,1Fam,2Story,6,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Noune,0.0,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,0,1456,0,0,2,1,3,1,TA,8,0,Noune,Attchd,2006.0,RFn,2,429,TA,TA,Y,0,Noune,Noune,0,New,Partial,12.059809113551397,0,0,-1.282195166991492,1456
493,20,RL,70.0,7931,Noune,Reg,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,6,1960,1960,Gable,CompShg,BrkFace,Wd Sdng,Noune,0.0,TA,TA,CBlock,TA,TA,No,BLQ,LwQ,GasA,TA,Y,FuseA,0,1269,0,0,1,1,3,1,TA,6,1,Fa,Detchd,1964.0,Unf,1,308,TA,TA,Y,0,Noune,Noune,0,WD,Normal,11.951186847493476,0,0,0.8440963201597816,1269
494,30,RM,50.0,5784,Noune,Reg,Lvl,Inside,Gtl,OldTown,1Fam,1Story,5,8,1938,1996,Gable,CompShg,MetalSd,MetalSd,Noune,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,Unf,GasA,Gd,Y,FuseA,0,886,0,0,1,0,2,1,TA,4,0,Noune,Attchd,1938.0,Unf,1,273,TA,TA,Y,144,Noune,Noune,0,WD,Normal,11.421917019425596,2,100,-1.216946193880295,886
495,30,C (all),60.0,7879,Noune,Reg,Lvl,Inside,Gtl,IDOTRR,1Fam,1Story,4,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,Noune,0.0,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,N,FuseA,0,720,0,0,1,0,2,1,TA,4,0,Noune,Noune,1934.0,Noune,0,0,Noune,Noune,N,0,GdWo,Noune,0,WD,Abnorml,10.460270761075149,2,638,0.08360291044547966,720
496,20,RL,91.87878787878788,12692,Noune,IR1,Lvl,Inside,Gtl,NoRidge,1Fam,1Story,8,5,1992,1993,Hip,CompShg,BrkFace,BrkFace,Noune,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,0,3228,1,0,3,0,4,1,Gd,10,1,Gd,Attchd,1992.0,RFn,2,546,TA,TA,Y,264,Noune,Noune,0,WD,Normal,12.971542813248437,2,366,1.8121467420011066,3228
497,50,RL,60.0,9120,Pave,Reg,Lvl,Inside,Gtl,BrkSide,1Fam,1.5Fin,7,6,1925,1950,Gable,CompShg,Wd Sdng,Wd Sdng,Noune,0.0,TA,Gd,PConc,TA,TA,No,Rec,Unf,GasA,Ex,Y,SBrkr,0,1820,1,0,2,0,4,1,TA,8,0,Noune,Detchd,1925.0,Unf,1,240,TA,TA,N,0,GdPrv,Noune,0,WD,Normal,12.122696471358964,1,100,-0.4112087977915461,1820
498,20,RL,65.0,7800,Noune,Reg,Lvl,Inside,Gtl,Sawyer,1Fam,1Story,5,7,1967,2004,Hip,CompShg,HdBoard,HdBoard,BrkFace,89.0,TA,TA,PConc,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,0,899,0,0,1,0,3,1,Gd,5,0,Noune,Attchd,1967.0,Fin,1,288,TA,TA,Y,64,MnPrv,Noune,0,WD,Normal,11.775297421715827,0,0,-0.05793675621290777,899
499,20,RL,70.0,7535,Noune,IR1,Lvl,Inside,Gtl,NAmes,1Fam,1Story,5,7,1958,1985,Gable,CompShg,MetalSd,MetalSd,Noune,0.0,TA,TA,CBlock,TA,TA,No,BLQ,LwQ,GasA,Fa,Y,SBrkr,0,912,0,1,1,0,2,1,TA,5,0,Noune,Attchd,1958.0,Fin,1,297,TA,TA,Y,12,MnWw,Shed,480,WD,Normal,11.695255355062795,1,285,-0.38974497802833447,912
500,160,RM,21.0,1890,Noune,Reg,Lvl,Inside,Gtl,BrDale,Twnhs,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,285.0,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,0,1218,0,0,1,1,3,1,TA,7,0,Noune,Detchd,1973.0,Unf,1,264,TA,TA,Y,144,Noune,Noune,0,WD,Normal,11.635151947212842,1,28,-0.29383030410774746,1218
501,60,FV,75.0,9803,Noune,Reg,Lvl,Inside,Gtl,Somerst,1Fam,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Noune,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Gd,Y,SBrkr,0,1768,0,0,2,1,3,1,Gd,7,0,Noune,Attchd,2005.0,RFn,2,603,TA,TA,Y,0,Noune,Noune,0,WD,Normal,12.331387247601905,1,108,-0.19604071467180958,1768
502,20,RL,70.0,9170,Noune,Reg,Lvl,Corner,Gtl,Edwards,1Fam,1Story,5,7,1965,1965,Hip,CompShg,MetalSd,MetalSd,Noune,0.0,TA,TA,CBlock,TA,TA,No,ALQ,GLQ,GasA,Ex,Y,SBrkr,0,1214,1,0,1,0,2,1,TA,6,0,Noune,Detchd,1965.0,Unf,2,461,Fa,Fa,Y,0,GdPrv,Shed,400,WD,Normal,11.849404844423074,1,184,0.7928573709911565,1214
503,20,RL,100.0,15602,Noune,IR1,Lvl,Inside,Gtl,Crawfor,1Fam,1Story,7,8,1959,1997,Gable,CompShg,BrkFace,Wd Sdng,Noune,0.0,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,0,1801,1,0,2,0,1,1,TA,6,2,TA,Attchd,1959.0,Fin,2,484,TA,TA,Y,0,GdWo,Noune,0,WD,Normal,12.574185427296195,2,215,2.062318161074371,1801
